post_id,video_duration_min,avg_view_duration_sec,avg_view_percentage,subscribers_gained,ctr_percentage,impressions,likes,comments,shares,engagement_rate,estimated_views,traffic_source,content_category,viral_actual,viral_predicted,viral_probability,Feature_Name,Importance_Value,Model_Metric_Name,Model_Metric_Value
YT0004209,18.59,292,26.18,137,21.66,1354356,20204,51,121,0.015,293354,Suggested,Vlog,0,0,0.12,Not Applied,0.0,Not Applied,0.0
YT0004210,51.29,2043,66.39,126,17.09,741103,91139,5764,2723,0.1344,126655,Search,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004211,14.1,260,30.73,24,19.8,1424279,63516,4108,1739,0.0487,282007,Shorts Feed,Comedy,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0004212,36.54,1470,67.05,382,20.94,1451546,38942,5959,632,0.0314,303954,Suggested,Vlog,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004213,55.61,1280,38.36,101,8.32,1275535,58594,7168,2816,0.0538,106125,Search,Sports,0,0,0.25,Not Applied,0.0,Not Applied,0.0
YT0004214,19.51,1023,87.39,595,0.18,644741,81189,2102,2496,0.1331,1161,Browse,Music,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004215,55.12,178,5.38,110,15.11,1624925,58936,1959,294,0.0377,245526,Playlist,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004216,33.95,1405,68.97,364,0.24,1164710,88764,5598,2633,0.0833,2795,Browse,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004217,3.77,79,34.92,590,22.57,1700792,12452,7007,2371,0.0128,383869,Notifications,News,1,0,0.19,Not Applied,0.0,Not Applied,0.0
YT0004218,19.23,983,85.2,271,21.35,864211,29165,1774,1501,0.0375,184509,Channel Page,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004219,44.96,2486,92.16,449,22.88,580327,42903,4401,71,0.0816,132779,Shorts Feed,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004220,10.33,469,75.67,563,19.57,572050,32524,510,1457,0.0603,111950,Channel Page,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004221,35.04,1153,54.84,127,27.19,560773,74412,341,210,0.1337,152474,Suggested,Gaming,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004222,14.76,221,24.95,269,11.9,1591216,54663,5534,55,0.0379,189355,External,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004223,21.85,505,38.52,265,19.17,417692,77173,1924,774,0.1912,80072,Playlist,News,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004224,41.92,733,29.14,211,29.87,1690790,47037,7589,1887,0.0334,505039,Suggested,Reacts,1,1,0.64,Not Applied,0.0,Not Applied,0.0
YT0004225,15.04,283,31.36,600,29.44,1331856,50104,4087,1336,0.0417,392098,Search,Vlog,1,1,0.69,Not Applied,0.0,Not Applied,0.0
YT0004226,5.94,271,76.04,213,10.77,1683551,33559,7670,190,0.0246,181318,Playlist,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004227,29.46,380,21.5,193,29.97,180463,46329,853,713,0.2654,54085,Playlist,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004228,46.89,419,14.89,476,21.73,1247411,72997,3254,2669,0.0633,271062,Channel Page,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004229,37.97,2006,88.05,405,19.51,372501,93003,2654,1844,0.2617,72675,Playlist,News,0,0,0.06,Not Applied,0.0,Not Applied,0.0
YT0004230,34.16,1976,96.41,204,8.48,1043778,51504,3518,1474,0.0541,88512,External,Sports,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004231,50.44,583,19.26,185,23.82,1168494,49159,4272,730,0.0464,278335,Notifications,Comedy,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0004232,44.41,1522,57.12,491,15.79,348938,67900,7975,1510,0.2218,55097,Playlist,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004233,15.91,343,35.93,164,18.85,1780567,42557,2143,714,0.0255,335637,External,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004234,47.97,2540,88.25,370,16.96,1659298,91105,5341,2744,0.0598,281417,Suggested,News,0,0,0.23,Not Applied,0.0,Not Applied,0.0
YT0004235,24.54,216,14.67,475,14.78,1902521,98101,2874,1733,0.054,281193,Playlist,Tech,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0004236,40.78,1497,61.18,580,7.76,1522625,3247,4649,2698,0.007,118156,Notifications,Comedy,0,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0004237,22.99,1000,72.5,424,1.34,42860,98341,5925,2348,2.4875,574,Shorts Feed,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004238,16.47,411,41.59,210,24.68,198521,30931,5329,939,0.1874,48995,External,News,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004239,36.08,1611,74.42,585,20.27,1653659,26694,7743,1159,0.0215,335197,Notifications,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004240,22.56,261,19.28,219,14.03,1945104,97162,4840,1676,0.0533,272898,Browse,Music,0,0,0.33,Not Applied,0.0,Not Applied,0.0
YT0004241,46.83,846,30.11,666,21.41,505177,10602,1593,2936,0.03,108158,Search,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004242,1.19,59,82.63,110,25.36,100262,32376,5481,925,0.3868,25426,External,Education,0,0,0.06,Not Applied,0.0,Not Applied,0.0
YT0004243,40.3,2281,94.33,291,1.42,576849,63173,5331,1462,0.1213,8191,Suggested,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004244,21.5,1251,96.98,165,20.7,638919,3037,3147,2514,0.0136,132256,Suggested,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004245,4.88,155,52.94,432,5.1,61405,71890,1615,6,1.1972,3132,Suggested,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004246,30.21,284,15.67,311,28.19,541723,7125,3253,1070,0.0211,152712,External,Comedy,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0004247,44.78,2018,75.11,464,12.41,1457234,14523,1301,1443,0.0118,180843,Browse,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004248,29.82,1778,99.37,637,26.91,691472,4924,2024,2020,0.013,186075,Notifications,Reacts,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004249,42.01,1988,78.87,230,0.79,1929146,44938,3086,204,0.025,15240,Playlist,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004250,59.78,1750,48.79,329,5.84,1205186,58175,5030,932,0.0532,70383,Browse,Reacts,0,0,0.17,Not Applied,0.0,Not Applied,0.0
YT0004251,12.52,718,95.58,561,27.77,309649,6994,5275,2630,0.0481,85990,Notifications,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004252,25.41,1164,76.35,98,23.54,1577166,68210,4386,2466,0.0476,371265,External,Sports,1,1,0.6,Not Applied,0.0,Not Applied,0.0
YT0004253,6.84,196,47.76,621,6.49,470612,50711,7541,2944,0.13,30543,Browse,Vlog,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004254,11.53,549,79.36,168,20.44,272940,45215,5592,2205,0.1942,55789,Notifications,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004255,34.74,1955,93.79,275,1.85,472762,20000,7293,1117,0.0601,8746,External,Sports,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004256,34.5,1773,85.65,278,17.85,1333614,67272,632,569,0.0513,238050,Browse,Gaming,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004257,32.67,476,24.28,312,21.45,1161028,92687,7790,1861,0.0881,249041,Search,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004258,18.23,312,28.52,545,2.82,525630,23182,7129,2955,0.0633,14823,Channel Page,Comedy,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004259,48.89,642,21.89,158,15.13,578393,37907,7159,188,0.0782,87511,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004260,6.17,171,46.19,539,0.77,622554,28057,1707,436,0.0485,4794,Channel Page,Music,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004261,31.04,196,10.52,538,22.77,394047,13693,7673,2477,0.0605,89725,Channel Page,Education,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004262,41.36,666,26.84,286,25.61,813976,31648,5146,1822,0.0474,208459,Playlist,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004263,42.66,2008,78.45,462,16.56,431663,50434,1546,2347,0.1259,71483,External,Vlog,0,0,0.17,Not Applied,0.0,Not Applied,0.0
YT0004264,28.47,852,49.88,438,8.51,82416,6048,6775,2643,0.1877,7014,Browse,Gaming,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0004265,38.11,1995,87.25,167,27.41,990731,93647,1057,1977,0.0976,271559,Playlist,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004266,47.05,2231,79.03,519,18.89,1599694,48029,1914,2079,0.0325,302182,Browse,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004267,24.32,768,52.63,138,13.71,1288157,63115,6983,2531,0.0564,176606,Search,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004268,30.4,272,14.91,641,22.3,1284020,45768,3153,1002,0.0389,286336,Notifications,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004269,41.54,1614,64.76,165,16.23,559486,88662,6368,1113,0.1718,90805,Browse,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004270,30.79,1804,97.65,25,4.47,1434897,94591,4695,784,0.0697,64140,Suggested,Tech,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004271,28.27,75,4.42,336,27.21,1589165,582,5000,1467,0.0044,432412,Suggested,Vlog,1,1,0.86,Not Applied,0.0,Not Applied,0.0
YT0004272,18.36,168,15.25,668,7.57,1697323,70023,5852,2846,0.0464,128487,Shorts Feed,Comedy,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004273,36.76,267,12.11,510,23.56,217080,53972,4426,2976,0.2827,51144,Playlist,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004274,54.76,931,28.34,217,21.51,639697,68146,5359,184,0.1152,137599,Channel Page,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004275,7.51,120,26.63,42,12.23,285600,88799,2567,737,0.3225,34929,Browse,Comedy,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0004276,23.77,1196,83.86,52,22.89,413332,20980,7021,669,0.0694,94612,Suggested,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004277,11.64,402,57.56,617,27.32,582243,96861,6245,938,0.1787,159069,Shorts Feed,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004278,24.96,1082,72.25,234,8.0,280801,67854,1449,1133,0.2508,22464,Notifications,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004279,9.02,181,33.44,6,17.45,598763,465,4563,740,0.0096,104484,Search,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004280,56.0,1445,43.01,353,7.34,1118194,20023,6601,1832,0.0254,82075,Browse,Vlog,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004281,14.58,725,82.88,160,19.12,1869761,82427,6190,1207,0.048,357498,Channel Page,Reacts,1,1,0.69,Not Applied,0.0,Not Applied,0.0
YT0004282,37.86,404,17.78,317,4.4,652881,92284,5444,455,0.1504,28727,Search,Education,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004283,6.5,185,47.44,486,1.73,680122,180,6416,861,0.011,11766,Shorts Feed,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004284,10.79,369,57.0,33,19.95,1992928,88272,2278,779,0.0458,397589,Shorts Feed,Tech,1,1,0.63,Not Applied,0.0,Not Applied,0.0
YT0004285,3.13,83,44.2,654,17.67,1569290,15745,3618,103,0.0124,277294,Suggested,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004286,38.7,2056,88.54,508,16.78,664862,98033,6239,1848,0.1596,111564,Shorts Feed,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004287,56.57,2167,63.84,617,23.77,1766675,55005,4696,1595,0.0347,419939,Notifications,Music,1,1,0.64,Not Applied,0.0,Not Applied,0.0
YT0004288,37.55,762,33.82,166,28.39,272589,60767,7106,1812,0.2556,77388,External,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004289,14.77,802,90.5,668,20.51,1128453,22763,5951,2971,0.0281,231446,Notifications,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004290,56.28,2887,85.5,611,23.51,229315,94270,1928,382,0.4212,53912,Playlist,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004291,44.35,872,32.77,327,3.2,1687382,89605,3288,2255,0.0564,53996,External,Vlog,0,0,0.11,Not Applied,0.0,Not Applied,0.0
YT0004292,7.25,141,32.41,560,16.24,1715841,468,4028,788,0.0031,278653,External,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004293,23.96,1136,79.02,152,19.68,148861,504,2144,2917,0.0374,29296,Channel Page,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004294,16.85,716,70.82,386,21.66,750114,63448,5282,1518,0.0936,162475,Playlist,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004295,21.51,991,76.79,224,18.76,596238,67376,3163,302,0.1188,111854,Playlist,Education,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004296,7.5,321,71.33,694,5.12,1915536,67454,5869,2499,0.0396,98075,Playlist,Education,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004297,12.98,578,74.22,252,10.07,558141,98622,5610,2806,0.1918,56205,Search,Sports,0,0,0.11,Not Applied,0.0,Not Applied,0.0
YT0004298,24.83,426,28.59,293,11.74,251997,73766,1104,1118,0.3015,29584,Suggested,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004299,15.29,6,0.65,17,17.99,12023,15163,2389,122,1.47,2163,Search,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004300,25.9,1199,77.16,17,28.8,446881,36395,2650,2462,0.0929,128702,Search,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004301,42.58,1839,71.98,15,25.16,449786,66225,3772,2502,0.1612,113166,Browse,Education,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004302,53.52,3060,95.29,672,28.67,335383,19939,7157,1499,0.0853,96154,Search,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004303,54.43,1548,47.4,484,9.66,135920,44723,5608,929,0.3771,13130,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004304,29.89,798,44.5,557,19.92,60884,94403,4047,202,1.6203,12128,Suggested,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004305,31.48,795,42.09,652,16.78,71424,81827,3257,2684,1.2288,11985,Browse,News,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004306,55.81,1395,41.66,182,29.83,1828657,65961,3644,2065,0.0392,545488,Channel Page,Music,1,1,0.7,Not Applied,0.0,Not Applied,0.0
YT0004307,42.63,2056,80.38,354,17.89,239074,45666,6679,2035,0.2275,42770,Search,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004308,49.12,254,8.62,171,27.22,200352,38186,6768,1484,0.2318,54536,Suggested,News,0,0,0.28,Not Applied,0.0,Not Applied,0.0
YT0004309,19.25,782,67.71,432,28.09,1968631,97223,3537,1893,0.0521,552988,Search,Tech,1,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004310,9.62,388,67.22,165,16.26,492354,50885,131,2974,0.1097,80057,Playlist,Comedy,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004311,41.89,1489,59.24,356,7.34,877924,84343,4438,2612,0.1041,64440,Shorts Feed,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004312,14.89,15,1.68,512,11.59,1776168,3780,5696,1978,0.0064,205858,Playlist,Education,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0004313,53.11,1610,50.52,361,20.69,1139229,21159,6292,2006,0.0259,235706,Notifications,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004314,45.34,100,3.68,257,4.17,484644,19886,3481,2664,0.0537,20210,Shorts Feed,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004315,23.8,430,30.11,408,28.83,1787388,26735,5802,2632,0.0197,515304,Browse,Sports,1,1,0.68,Not Applied,0.0,Not Applied,0.0
YT0004316,39.52,667,28.13,58,26.92,289460,20076,1561,1393,0.0796,77923,Shorts Feed,Vlog,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004317,44.69,2295,85.59,206,7.9,320665,10941,7072,564,0.0579,25333,Shorts Feed,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004318,57.58,2739,79.28,234,20.81,1319427,9596,2035,2861,0.011,274573,External,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004319,37.07,1566,70.41,10,19.62,970959,70820,4152,554,0.0778,190502,Channel Page,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004320,9.34,481,85.83,55,11.97,966222,3774,3705,1792,0.0096,115657,Search,Tech,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004321,43.98,1697,64.31,457,6.26,1665360,10151,3286,2358,0.0095,104252,Suggested,News,0,0,0.21,Not Applied,0.0,Not Applied,0.0
YT0004322,7.33,36,8.19,336,7.68,842770,19293,2860,1229,0.0277,64725,Notifications,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004323,9.51,512,89.73,458,19.82,1058479,50571,1540,1614,0.0508,209791,Suggested,Gaming,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004324,16.19,5,0.51,692,20.79,1100779,98251,7381,2615,0.0983,228852,External,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004325,9.56,28,4.88,471,8.48,800002,87314,5229,1017,0.1169,67840,Suggested,Comedy,0,0,0.25,Not Applied,0.0,Not Applied,0.0
YT0004326,32.53,575,29.46,613,27.51,1619258,81696,2787,1491,0.0531,445458,Suggested,Tech,1,1,0.57,Not Applied,0.0,Not Applied,0.0
YT0004327,54.26,400,12.29,392,7.5,1641074,1075,1730,741,0.0022,123081,Shorts Feed,Education,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004328,28.11,638,37.83,199,29.29,1567292,39524,7848,496,0.0305,459060,External,Gaming,1,1,0.71,Not Applied,0.0,Not Applied,0.0
YT0004329,16.39,102,10.37,590,25.98,814815,68349,1872,2813,0.0896,211689,Suggested,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004330,44.88,1086,40.33,273,13.41,755000,88006,6718,255,0.1258,101246,Suggested,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004331,22.3,779,58.22,646,11.31,183334,66325,2470,2251,0.3875,20735,Playlist,Music,0,0,0.19,Not Applied,0.0,Not Applied,0.0
YT0004332,30.43,1781,97.55,152,21.05,870326,29355,7576,977,0.0436,183204,Shorts Feed,News,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004333,58.41,2792,79.67,334,12.65,1433872,68321,5190,991,0.052,181385,Search,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004334,10.46,369,58.8,626,15.03,1066284,80307,538,1986,0.0777,160262,Browse,Gaming,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004335,24.74,636,42.85,601,12.49,238072,89030,5454,2010,0.4053,29735,Playlist,Tech,0,0,0.07,Not Applied,0.0,Not Applied,0.0
YT0004336,45.75,1688,61.49,627,22.29,188844,1569,1982,104,0.0194,42093,Shorts Feed,Gaming,0,0,0.11,Not Applied,0.0,Not Applied,0.0
YT0004337,54.52,3018,92.26,414,25.92,772517,57719,6350,1273,0.0846,200236,Channel Page,Tech,0,0,0.2,Not Applied,0.0,Not Applied,0.0
YT0004338,9.52,301,52.7,578,21.43,33385,64179,4628,1504,2.1061,7154,Browse,Gaming,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004339,32.23,157,8.12,559,5.85,1309409,89261,1812,2091,0.0711,76600,Suggested,Tech,0,0,0.21,Not Applied,0.0,Not Applied,0.0
YT0004340,15.55,247,26.47,569,1.31,1150381,49642,1144,200,0.0443,15070,Notifications,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004341,35.58,2115,99.07,587,15.78,769481,31865,485,2250,0.045,121424,Browse,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004342,51.03,537,17.54,501,13.56,75386,82384,2281,1669,1.1452,10222,External,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004343,1.38,6,7.25,239,27.54,1714033,16406,5432,1973,0.0139,472045,Suggested,Gaming,1,1,0.59,Not Applied,0.0,Not Applied,0.0
YT0004344,49.35,1066,36.0,481,13.57,1721363,55413,2145,2820,0.0351,233589,Suggested,Education,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004345,59.65,901,25.17,98,9.31,1825627,19356,5816,1138,0.0144,169966,Search,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004346,48.82,1779,60.73,79,5.19,1542786,8452,666,1497,0.0069,80071,Search,Music,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0004347,51.51,876,28.34,33,8.36,1215314,92149,730,1909,0.078,101600,Browse,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004348,1.14,29,42.4,510,10.23,1341981,91514,5590,1706,0.0736,137285,Suggested,Education,0,0,0.28,Not Applied,0.0,Not Applied,0.0
YT0004349,19.1,8,0.7,47,12.12,1673099,55760,5704,1561,0.0377,202780,Channel Page,Tech,0,0,0.17,Not Applied,0.0,Not Applied,0.0
YT0004350,55.8,1254,37.46,184,15.8,220925,86490,97,1061,0.3967,34906,Browse,Gaming,0,0,0.2,Not Applied,0.0,Not Applied,0.0
YT0004351,15.39,205,22.2,250,7.24,1374274,40810,6163,2672,0.0361,99497,Suggested,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004352,18.77,526,46.71,430,24.9,412198,39055,7433,1390,0.1162,102637,Channel Page,Comedy,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0004353,7.88,288,60.91,273,24.13,1051840,27666,6973,2622,0.0354,253809,Suggested,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004354,39.6,1860,78.28,445,17.1,1061263,6333,5672,2852,0.014,181476,Playlist,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004355,34.91,104,4.97,349,23.02,1561054,73390,1537,1511,0.049,359355,Search,Vlog,1,1,0.61,Not Applied,0.0,Not Applied,0.0
YT0004356,52.98,242,7.61,616,15.3,724638,14779,2134,459,0.024,110870,Browse,Tech,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0004357,9.47,126,22.18,146,20.96,972031,21865,5531,73,0.0283,203738,Playlist,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004358,7.37,238,53.82,174,29.83,886748,9787,3719,347,0.0156,264517,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004359,17.63,1055,99.74,513,9.23,454546,35678,2826,969,0.0868,41955,Suggested,Reacts,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0004360,54.89,2790,84.71,507,20.7,146366,7168,5528,698,0.0915,30298,External,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004361,27.78,1100,65.99,159,20.92,1913827,24742,7458,916,0.0173,400373,Shorts Feed,Gaming,1,1,0.61,Not Applied,0.0,Not Applied,0.0
YT0004362,54.14,3139,96.63,19,9.51,1099395,1797,5727,2437,0.0091,104552,Search,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004363,6.14,242,65.69,244,27.52,1546348,90647,1381,1203,0.0603,425555,Channel Page,Sports,1,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0004364,16.35,841,85.73,24,29.12,417509,69174,7018,1377,0.1858,121579,Channel Page,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004365,18.05,262,24.19,37,21.34,487636,22006,5234,1205,0.0583,104062,Suggested,Music,0,0,0.27,Not Applied,0.0,Not Applied,0.0
YT0004366,1.3,36,46.15,641,3.43,1067635,48713,2428,487,0.0484,36620,Suggested,Music,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0004367,54.55,600,18.33,40,24.48,1102859,21229,6294,193,0.0251,269980,Browse,Gaming,0,0,0.06,Not Applied,0.0,Not Applied,0.0
YT0004368,38.53,25,1.08,317,29.99,839994,94047,5693,2553,0.1218,251914,Channel Page,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004369,45.05,2249,83.2,160,21.34,571161,83963,1082,324,0.1495,121886,External,Music,0,0,0.26,Not Applied,0.0,Not Applied,0.0
YT0004370,53.76,1623,50.32,56,4.07,1100171,7927,7902,933,0.0152,44777,Search,Vlog,0,1,0.63,Not Applied,0.0,Not Applied,0.0
YT0004371,39.71,615,25.81,119,16.09,677323,36522,2562,415,0.0583,108981,Search,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004372,41.91,1797,71.46,294,23.31,57106,76056,5565,805,1.4434,13311,Notifications,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004373,16.49,176,17.79,205,4.28,1778815,44761,5819,186,0.0285,76133,Browse,News,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0004374,22.92,1187,86.31,311,25.99,590608,25615,3576,2580,0.0538,153499,External,News,0,0,0.22,Not Applied,0.0,Not Applied,0.0
YT0004375,55.07,890,26.94,204,14.5,215087,97732,6875,355,0.488,31188,Channel Page,Gaming,0,0,0.13,Not Applied,0.0,Not Applied,0.0
YT0004376,18.33,565,51.37,178,14.78,1087146,62896,1238,2923,0.0617,160680,Suggested,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004377,40.75,1570,64.21,463,12.64,842947,56611,722,96,0.0681,106549,Notifications,Reacts,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004378,30.67,1717,93.31,625,23.65,1174179,5663,7132,2868,0.0133,277693,Shorts Feed,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004379,39.93,827,34.52,617,13.72,941258,66299,6552,2099,0.0796,129141,Notifications,Music,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0004380,53.01,3080,96.84,615,19.6,1194865,58064,3632,2828,0.054,234194,Channel Page,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0004381,13.69,258,31.41,262,25.67,1561951,51042,7378,2248,0.0388,400953,Browse,Tech,1,1,0.94,Not Applied,0.0,Not Applied,0.0
YT0004382,8.83,114,21.52,177,6.97,1537015,6596,107,1092,0.0051,107130,External,Education,0,0,0.07,Not Applied,0.0,Not Applied,0.0
YT0004383,2.89,31,17.88,332,8.79,863661,99671,2001,2763,0.1209,75916,Browse,Vlog,0,0,0.21,Not Applied,0.0,Not Applied,0.0
